SeriesName,SeriesCode,CountryName,CountryCode,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Europe & Central Asia (excluding high income),ECA,51.5081214904785,53.3711395263672,54.6759414672852,55.5689888000488,56.5651092529297,57.7319297790527,58.4838600158691,59.373161315918,61.4871482849121,63.442008972168,64.7451629638672,67.2539596557617,69.9429626464844,72.4100494384766,74.8263778686523,76.0178833007813
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Europe & Central Asia (IDA & IBRD countries),TEC,52.5124816894531,54.3367691040039,55.6590309143066,56.6976013183594,57.7373809814453,59.0138511657715,59.7143516540527,60.5135803222656,62.3340110778809,63.8728294372559,64.935173034668,67.2282333374023,69.7592163085938,72.0770568847656,74.3410110473633,75.4257965087891
"School enrollment, tertiary (% gross)",SE.TER.ENRR,European Union,EUU,59.8053894042969,60.9906883239746,61.6124305725098,62.4002494812012,63.5696792602539,65.0287017822266,66.02294921875,66.178337097168,65.8093872070313,66.4672317504883,66.8695678710938,68.0363006591797,69.4903182983398,70.9749526977539,73.0748062133789,73.0748062133789
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Fragile and conflict affected situations,FCS,10.4946403503418,11.1545095443726,11.7156095504761,12.4521398544312,12.8297700881958,13.2190198898315,13.4293899536133,13.5934000015259,13.6977996826172,13.9435596466064,13.9828596115112,13.8031997680664,13.8751697540283,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Heavily indebted poor countries (HIPC),HPC,4.8028302192688,5.191810131073,5.53987979888916,6.08894014358521,6.69865989685059,7.34109020233154,7.60236978530884,7.98785018920898,8.36493015289307,8.60219955444336,8.70081996917725,8.60702037811279,8.76208019256592,8.95057010650635,9.0656099319458,9.54961013793945
"School enrollment, tertiary (% gross)",SE.TER.ENRR,High income,HIC,66.1124420166016,67.6961288452148,68.4365386962891,69.1009979248047,70.578498840332,71.8900680541992,73.213249206543,73.9540405273438,74.4776611328125,75.1623916625977,75.6709289550781,76.6054763793945,76.9367065429688,77.7911987304688,79.2453765869141,79.3520812988281
"School enrollment, tertiary (% gross)",SE.TER.ENRR,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,IDA & IBRD total,IBT,18.5527400970459,19.4263896942139,20.4032001495361,21.5269794464111,22.583080291748,23.8949909210205,25.7189598083496,27.1362400054932,28.0731792449951,30.6607608795166,31.8502998352051,32.3960304260254,32.8923416137695,33.487678527832,34.4430198669434,35.365909576416
"School enrollment, tertiary (% gross)",SE.TER.ENRR,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Late-demographic dividend,LTE,26.6769504547119,27.5968608856201,28.139440536499,28.7211608886719,30.0663604736328,31.5590000152588,33.263599395752,35.5539817810059,38.3683395385742,45.1268882751465,47.5271301269531,48.7663803100586,49.568920135498,50.9738502502441,53.2891616821289,56.1646003723145
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Latin America & Caribbean,LCN,31.0597190856934,33.4964408874512,35.9083786010742,39.1724090576172,40.335090637207,41.2662887573242,43.7988891601563,44.8711891174316,46.0905418395996,47.7521018981934,48.9556617736816,50.7996711730957,51.9117317199707,53.051399230957,54.1273612976074,54.1322212219238
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Latin America & Caribbean (excluding high income),LAC,29.1608905792236,31.3245697021484,33.2435417175293,36.1592483520508,37.2827301025391,38.1285018920898,40.7058792114258,41.7751312255859,42.9868507385254,44.7508583068848,46.0369987487793,48.0230712890625,49.2713813781738,50.2234115600586,51.386360168457,51.3853988647461
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Latin America & the Caribbean (IDA & IBRD countries),TLA,30.3510704040527,32.4469299316406,34.5815086364746,37.6613082885742,38.8743591308594,40.155460357666,42.9737586975098,44.3577690124512,45.8353309631348,47.6520805358887,48.9379501342773,50.8509483337402,51.944709777832,53.0377006530762,54.1571502685547,54.127269744873
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Least developed countries: UN classification,LDC,4.96051979064941,5.4167799949646,5.85338020324707,6.49312019348145,7.41113996505737,8.23684024810791,8.78334999084473,9.02147006988525,9.25139045715332,9.32701969146729,9.66969013214111,9.96823978424072,10.0708198547363,10.5997104644775,11.2325496673584,11.3497200012207
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Low & middle income,LMY,18.1024608612061,18.9808692932129,19.9412002563477,21.0403995513916,22.0913906097412,23.3586807250977,25.1636295318604,26.5515308380127,27.4631195068359,30.0672798156738,31.2661209106445,31.8102607727051,32.3175392150879,32.9009094238281,33.8642387390137,34.7952117919922
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Low income,LIC,5.93858003616333,6.37668991088867,6.71173000335693,7.22230005264282,7.82938003540039,8.38685035705566,8.53427028656006,8.88996982574463,9.01060962677002,9.33983039855957,9.32435035705566,9.21035957336426,9.24717998504639,9.30055999755859,9.35575008392334,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lower middle income,LMC,13.1625299453735,13.7825899124146,14.9525604248047,16.4280796051025,17.3066997528076,18.6240100860596,21.1646308898926,22.4038105010986,22.5270805358887,23.6499691009521,24.5470294952393,24.6708202362061,25.0899600982666,25.4866695404053,26.12327003479,26.5082893371582
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Middle East & North Africa,MEA,24.2639007568359,25.2129898071289,26.8782501220703,28.8644790649414,29.4751491546631,31.4003200531006,32.1016502380371,34.4750518798828,36.0641899108887,38.567138671875,40.749340057373,40.6313285827637,41.0150489807129,41.3970718383789,41.5007781982422,41.0534210205078
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Middle East & North Africa (excluding high income),MNA,23.5480098724365,24.5255107879639,26.3303604125977,28.5879306793213,29.1490707397461,30.8598098754883,31.1952304840088,33.3195114135742,34.6289901733398,36.8586692810059,38.9879188537598,38.2929916381836,38.5754089355469,39.0211486816406,38.7771492004395,38.2119407653809
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Middle East & North Africa (IDA & IBRD countries),TMN,23.3704204559326,24.3330001831055,26.1120700836182,28.3741207122803,28.9515209197998,30.6568393707275,30.961799621582,33.1183280944824,34.472599029541,36.744068145752,38.8935089111328,38.2062492370605,38.495361328125,38.937801361084,38.7054710388184,38.1329612731934
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Middle income,MIC,19.1912994384766,20.1128005981445,21.133129119873,22.2997207641602,23.418550491333,24.7942409515381,26.8290996551514,28.4045906066895,29.4918308258057,32.4439392089844,33.847770690918,34.5227890014648,35.1232109069824,35.8067283630371,36.9162788391113,37.9760704040527
"School enrollment, tertiary (% gross)",SE.TER.ENRR,North America,NAC,78.8594207763672,81.1413726806641,82.0837783813477,82.9715423583984,85.2738037109375,85.3915023803711,85.8306198120117,86.1277770996094,86.4797973632813,86.3709869384766,86.4936065673828,86.597053527832,86.2593688964844,86.5175704956055,86.7083435058594,86.7083435058594
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,OECD members,OED,59.1135711669922,60.8073501586914,61.7499008178711,62.5834197998047,64.3539505004883,66.0955810546875,67.5099868774414,68.6919021606445,69.6699829101563,70.6323013305664,71.5979385375977,73.5974884033203,74.6058197021484,75.5527572631836,76.8720932006836,76.8739013671875
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Other small states,OSS,12.3122301101685,12.6219797134399,13.3598899841309,14.6111698150635,16.4434108734131,16.9308109283447,17.7250099182129,18.4095191955566,18.8808403015137,19.1058197021484,19.5254402160645,19.7370796203613,20.2109794616699,20.5527400970459,21.0293407440186,21.4155101776123
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Pacific island small states,PSS,9.68050956726074,10.7396297454834,11.766300201416,12.7948398590088,13.8508796691895,14.9112396240234,15.853949546814,16.7751502990723,17.6699199676514,18.5207500457764,19.4110794067383,20.2846908569336,21.2089691162109,22.1720600128174,22.988130569458,23.2759609222412
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Post-demographic dividend,PST,68.6856536865234,70.8863677978516,72.0568008422852,72.9836578369141,74.4132919311523,75.0771102905273,76.1427307128906,76.506103515625,76.6231536865234,77.1125030517578,76.9857482910156,77.6001129150391,78.0064468383789,78.7048416137695,80.1290435791016,80.1361999511719
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Pre-demographic dividend,PRE,5.87982988357544,6.10430002212524,6.2733998298645,6.58539009094238,6.85726976394653,7.13249015808105,7.4485502243042,7.84666013717651,8.1970796585083,8.39914989471436,8.50078964233398,8.5734395980835,8.64457988739014,8.73709964752197,8.74625968933105,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Small states,SST,13.1408195495605,13.4368000030518,14.2708597183228,15.5404996871948,17.0541496276855,17.7474803924561,18.3760299682617,19.1963500976563,19.5244693756104,19.7863006591797,20.1628608703613,20.4057292938232,20.8332996368408,21.1254997253418,21.5405902862549,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,South Asia,SAS,9.47441005706787,10.1874904632568,11.5753498077393,13.1120796203613,14.1775503158569,15.7829303741455,19.62912940979,20.9205799102783,20.6530094146729,21.8400096893311,22.9204006195068,23.0362701416016,23.5396308898926,24.1756706237793,25.3008499145508,25.8445606231689
"School enrollment, tertiary (% gross)",SE.TER.ENRR,South Asia (IDA & IBRD),TSA,9.47441005706787,10.1874904632568,11.5753498077393,13.1120796203613,14.1775503158569,15.7829303741455,19.62912940979,20.9205799102783,20.6530094146729,21.8400096893311,22.9204006195068,23.0362701416016,23.5396308898926,24.1756706237793,25.3008499145508,25.8445606231689
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sub-Saharan Africa,SSF,6.19781017303467,6.39917993545532,6.60214996337891,6.96124982833862,7.39407014846802,7.87716007232666,8.23534965515137,8.56299018859863,8.90056991577148,9.04214000701904,9.17753028869629,9.21051979064941,9.32931995391846,9.43780994415283,9.45800971984863,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sub-Saharan Africa (excluding high income),SSA,6.19851016998291,6.39986991882324,6.6028299331665,6.96192979812622,7.39477014541626,7.87789011001587,8.23585987091064,8.56363010406494,8.90106010437012,9.04234027862549,9.17712020874023,9.20983982086182,9.32855987548828,9.43727970123291,9.45736026763916,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Sub-Saharan Africa (IDA & IBRD countries),TSS,6.19781017303467,6.39917993545532,6.60214996337891,6.96124982833862,7.39407014846802,7.87716007232666,8.23534965515137,8.56299018859863,8.90056991577148,9.04214000701904,9.17753028869629,9.21051979064941,9.32931995391846,9.43780994415283,9.45800971984863,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Upper middle income,UMC,27.2165699005127,28.3297901153564,28.9379005432129,29.603609085083,31.0350093841553,32.5909118652344,34.3070983886719,36.740909576416,39.6896781921387,45.8951683044434,48.5562400817871,50.4475288391113,51.5827407836914,52.9813690185547,55.135440826416,57.5535888671875
"School enrollment, tertiary (% gross)",SE.TER.ENRR,World,WLD,24.338529586792,25.1887607574463,26.0467395782471,27.0583591461182,28.1327095031738,29.3956203460693,31.1890201568604,32.5498886108398,33.446949005127,35.793529510498,36.8724899291992,37.4045181274414,37.8527908325195,38.4263191223145,39.4129905700684,40.2440605163574
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Afghanistan,AFG,..,..,..,..,3.77498006820679,..,3.62226009368896,..,..,8.23068046569824,..,..,..,9.68642044067383,..,10.5625200271606
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Albania,ALB,23.1898307800293,26.6371402740479,30.6871299743652,32.0928001403809,33.3855514526367,44.5492515563965,49.8787002563477,59.252010345459,64.6344299316406,65.7829666137695,62.0076217651367,58.3818511962891,57.3752593994141,54.9613304138184,59.7784996032715,57.8131408691406
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Algeria,DZA,20.872859954834,21.3378391265869,23.6013298034668,..,29.9093799591064,29.8894290924072,31.21409034729,32.201530456543,33.8909912109375,34.481819152832,36.7813186645508,42.628849029541,47.6468315124512,51.3656692504883,52.6199417114258,52.4986190795898
"School enrollment, tertiary (% gross)",SE.TER.ENRR,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Angola,AGO,2.43892002105713,2.3798201084137,..,..,..,..,6.13030004501343,..,8.83833026885986,..,8.40093994140625,9.33625984191895,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Antigua and Barbuda,ATG,..,..,..,..,15.0529804229736,16.7262306213379,15.0592203140259,24.8302593231201,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Argentina,ARG,63.9666709899902,66.964729309082,66.4116287231445,68.0569534301758,70.2064590454102,73.2313995361328,76.2974014282227,77.4462890625,78.2238998413086,80.9958114624023,84.0019989013672,87.2134475708008,89.9585189819336,91.6006011962891,95.4479064941406,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Armenia,ARM,39.5467681884766,43.115348815918,45.9309387207031,48.489330291748,51.3345909118652,52.9891510009766,53.3377799987793,46.158031463623,45.7373886108398,47.0821914672852,46.521800994873,51.0801887512207,52.2515296936035,54.5704803466797,51.4875297546387,50.8166084289551
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Aruba,ABW,31.6834697723389,30.903190612793,33.9158210754395,35.2404899597168,35.3623199462891,37.3457298278809,38.7256393432617,37.7611312866211,16.1958293914795,16.4054203033447,15.2717695236206,15.5992097854614,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Australia,AUS,..,..,..,..,..,..,..,..,..,..,118.610862731934,120.965713500977,113.142158508301,107.808052062988,115.952041625977,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Austria,AUT,..,..,63.047290802002,65.8869018554688,68.1126480102539,75.623779296875,78.4994506835938,78.9389114379883,79.655403137207,79.1586990356445,80.7194213867188,83.454948425293,85.0571365356445,86.688346862793,86.4755325317383,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Azerbaijan,AZE,..,19.7894592285156,19.3645992279053,19.0478897094727,19.057710647583,19.2600402832031,19.647310256958,20.4384593963623,21.4404296875,23.1597309112549,25.4832000732422,25.926420211792,27.0674095153809,27.7084999084473,31.5401992797852,35.2484397888184
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bahrain,BHR,23.9582405090332,22.7948894500732,..,..,..,..,43.9666900634766,43.1974105834961,39.5428886413574,41.3292388916016,43.275749206543,46.5661392211914,47.145881652832,50.4818992614746,55.6285095214844,60.315860748291
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bangladesh,BGD,6.44670009613037,7.36119985580444,7.93297004699707,8.88409042358398,10.8580904006958,..,13.6915597915649,13.8009996414185,13.5304203033447,13.8650798797607,13.7874097824097,17.8743591308594,18.151460647583,20.5650691986084,24.0168895721436,22.8303909301758
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Barbados,BRB,..,..,59.7339286804199,..,75.6962432861328,69.8074417114258,65.4253387451172,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Belarus,BLR,67.5742111206055,69.7134323120117,71.666748046875,71.2247314453125,74.4592208862305,79.5781402587891,86.1376190185547,92.0714263916016,93.5432815551758,91.5001602172852,89.5671615600586,88.1845779418945,88.4514312744141,87.4290924072266,93.3963165283203,86.5969314575195
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Belgium,BEL,61.0854797363281,61.6535911560059,61.2001304626465,62.086238861084,65.267692565918,67.8290100097656,69.842529296875,71.1920166015625,72.1154937744141,72.9973983764648,74.5597610473633,75.8906402587891,79.6617279052734,78.9011688232422,80.1381683349609,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Belize,BLZ,16.0211696624756,17.0198802947998,18.1818199157715,19.0991191864014,22.4100799560547,21.8678798675537,21.9051399230957,24.3207492828369,24.1682395935059,24.0041103363037,23.2536697387695,24.2141094207764,24.6566390991211,24.5408401489258,24.9911003112793,25.6001205444336
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Benin,BEN,5.9141697883606,6.81086015701294,8.1371898651123,8.04726028442383,10.2319898605347,13.7751197814941,12.8558902740479,13.9552001953125,15.9648399353027,15.953519821167,13.5534296035767,12.9493999481201,12.2741403579712,12.5169897079468,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bermuda,BMU,..,29.010570526123,25.9356994628906,26.2247791290283,32.9156608581543,30.7487297058105,32.0165786743164,31.6101894378662,30.3113994598389,28.2364902496338,25.1421203613281,..,17.8335494995117,19.0272598266602,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bhutan,BTN,5.03900003433228,5.30334997177124,5.70472002029419,6.75872993469238,6.49166011810303,7.24677991867065,8.91946983337402,9.50961017608643,10.9007196426392,..,14.1241397857666,..,14.7816095352173,15.5545101165771,15.5683002471924,16.4473304748535
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,42.0427093505859,44.6020889282227,46.3304100036621,49.2069816589355,50.1859893798828,50.7825698852539,47.8296318054199,43.4591217041016,40.1903495788574,37.919979095459
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Botswana,BWA,9.92901992797852,10.8970603942871,11.1151599884033,15.4785203933716,23.6835098266602,20.8483791351318,18.5426998138428,22.8304805755615,28.2471103668213,27.3073101043701,30.2393398284912,25.9108695983887,24.8599700927734,26.7171192169189,25.0813903808594,26.0889205932617
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Brazil,BRA,25.9896297454834,..,30.7866897583008,35.5620994567871,37.0383987426758,..,43.459831237793,45.1775398254395,47.0573692321777,50.1764488220215,51.3200416564941,50.734489440918,51.5707092285156,53.2573509216309,55.1362991333008,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,British Virgin Islands,VGB,..,..,..,..,74.0220031738281,..,..,..,..,..,42.2585601806641,41.3485412597656,..,16.2540893554688,24.8062000274658,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Brunei Darussalam,BRN,14.5606899261475,14.5045604705811,15.0122203826904,15.7389497756958,16.7659606933594,15.4591398239136,17.4043197631836,22.4297103881836,24.3400993347168,32.0204200744629,31.3005905151367,31.9241504669189,33.5649604797363,31.211799621582,31.473840713501,31.9932994842529
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bulgaria,BGR,45.3680191040039,47.1508712768555,50.5883293151855,51.9133110046387,54.2354507446289,57.7951812744141,59.0286903381348,61.3599815368652,64.1919784545898,67.5635604858398,70.3015365600586,71.2457427978516,71.0306625366211,71.5215225219727,73.3791732788086,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Burkina Faso,BFA,2.3073399066925,2.44096994400024,2.61219000816345,3.18105006217957,3.53374004364014,3.57942008972168,4.14652013778687,4.5588698387146,4.77675008773804,5.07697010040283,5.06382989883423,5.56196022033691,6.00339984893799,6.50187015533447,7.09612989425659,7.84372997283936
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Burundi,BDI,2.46321988105774,2.45370006561279,2.4891300201416,2.66848993301392,2.82032990455627,3.25461006164551,..,3.0692400932312,3.77758002281189,4.5462498664856,5.13303995132446,3.68108010292053,3.9179699420929,4.05766010284424,3.92356991767883,4.96802997589111
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cabo Verde,CPV,7.62569999694824,8.54634952545166,9.70493984222412,12.0443601608276,15.1534099578857,18.0097599029541,20.7131404876709,20.5973205566406,22.946439743042,23.9711608886719,23.063060760498,24.0053291320801,24.3976993560791,23.6165103912354,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cambodia,KHM,3.3885600566864,5.67854976654053,7.31445980072021,9.12242984771729,11.7689504623413,13.9649896621704,14.8900699615479,..,..,..,13.1356296539307,..,13.1342802047729,13.6877603530884,14.7389602661133,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cameroon,CMR,5.85059976577759,6.80950021743774,7.26150989532471,7.88311004638672,9.04759979248047,11.1570196151733,12.0721597671509,13.0923404693604,15.2916603088379,16.2808704376221,16.9623908996582,12.4775295257568,12.7602500915527,14.2672700881958,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Canada,CAN,..,..,63.6000595092773,63.7673988342285,63.0657691955566,61.6558494567871,63.4673194885254,63.980770111084,65.3322982788086,65.612907409668,64.7869567871094,66.4391784667969,68.9225082397461,70.1130218505859,75.6988220214844,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cayman Islands,CYM,..,20.315299987793,21.2347393035889,29.1001892089844,..,..,28.2086296081543,26.7252902984619,24.5134105682373,27.298999786377,25.8510608673096,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Central African Republic,CAF,..,1.14201998710632,..,2.34291005134583,2.53538990020752,2.67114996910095,3.13707995414734,2.980299949646,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chad,TCD,1.4206999540329,..,..,1.94304001331329,2.00883007049561,2.09606003761292,2.21495008468628,..,..,3.43384003639221,3.25130009651184,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chile,CHL,49.368839263916,48.2346687316895,53.9566688537598,56.7312698364258,60.9114990234375,67.8634262084961,72.2767868041992,75.9310684204102,79.9562911987305,82.8463821411133,85.2667236328125,87.1881408691406,88.4644165039063,90.8963088989258,93.1011276245117,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,China,CHN,19.0869998931885,20.2191905975342,20.52121925354,20.6841201782227,22.4430599212646,24.1984901428223,25.6478500366211,28.7256698608398,32.4336700439453,42.4307289123535,46.0404281616211,48.0190200805664,49.0732612609863,50.6044387817383,53.7649116516113,58.4201011657715
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Colombia,COL,30.69215965271,32.6994781494141,33.7499389648438,36.0769500732422,37.5189895629883,39.4133186340332,43.0323104858398,45.307300567627,48.7331085205078,51.4163818359375,53.2821388244629,55.4842491149902,56.4340286254883,55.3274917602539,54.9765205383301,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Comoros,COM,..,..,4.13891983032227,..,5.89785003662109,5.78295993804932,8.0080099105835,8.68937969207764,8.75743007659912,8.99477958679199,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Congo, Dem. Rep.",COD,..,4.49342012405396,4.52037000656128,5.6882700920105,6.74201011657715,..,8.13955020904541,8.26457977294922,6.93432998657227,..,..,6.60334014892578,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Congo, Rep.",COG,..,..,..,..,6.25566005706787,..,8.7251501083374,10.0040702819824,9.31912994384766,..,..,..,12.6668796539307,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Costa Rica,CRI,..,..,..,..,..,..,45.8189392089844,48.108570098877,49.006721496582,52.2311706542969,53.0526313781738,53.6386985778809,56.5279502868652,55.3101005554199,57.6748199462891,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cote d'Ivoire,CIV,..,..,9.00825977325439,8.50841045379639,8.35795021057129,7.67224979400635,3.42073011398315,..,8.23077964782715,8.31519031524658,8.79438018798828,8.94925022125244,9.34136962890625,..,9.95259952545166,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Croatia,HRV,44.7640914916992,45.5852890014648,47.1876983642578,49.1641998291016,48.7858695983887,54.0285301208496,57.2278213500977,60.6471481323242,65.5348892211914,67.5102310180664,66.4910202026367,66.5323791503906,67.8655624389648,67.6542282104492,67.7217483520508,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cuba,CUB,62.1930389404297,86.6441879272461,105.480598449707,117.100807189941,114.097702026367,94.8522872924805,80.9181518554688,63.8294982910156,49.268138885498,40.9609718322754,36.114200592041,34.0398101806641,39.9131393432617,41.379020690918,44.2541084289551,46.7179489135742
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Curacao,CUW,..,..,..,..,..,..,..,..,21.4285697937012,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cyprus,CYP,33.2208213806152,33.4199104309082,36.1738090515137,42.6180000305176,52.0038909912109,48.311580657959,46.5397300720215,45.8635902404785,47.5252418518066,53.1043510437012,60.1012306213379,67.1711120605469,75.9408111572266,81.3370819091797,88.4853286743164,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Czech Republic,CZE,48.3493614196777,50.1366882324219,54.1823616027832,58.0695114135742,61.0754089355469,63.9458808898926,65.5700073242188,65.6711730957031,65.0857696533203,65.6240997314453,64.4816284179688,63.7481307983398,64.0786895751953,63.7687683105469,65.5869827270508,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Denmark,DNK,80.37451171875,79.0196304321289,78.5521926879883,75.6820907592773,74.2837600708008,73.5966720581055,76.7583465576172,79.1083221435547,80.931037902832,81.0290832519531,82.1294937133789,81.0567474365234,80.6160202026367,81.183349609375,81.8397598266602,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Djibouti,DJI,2.29906988143921,2.52312994003296,2.7097499370575,2.78320002555847,3.53735995292664,3.61628007888794,5.34532022476196,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Dominican Republic,DOM,..,..,..,..,..,..,..,48.6290016174316,..,49.3192710876465,51.7471084594727,54.4990005493164,59.9155883789063,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ecuador,ECU,..,..,..,38.7750282287598,..,..,..,39.8166694641113,40.3224487304688,..,44.8922309875488,..,..,47.597770690918,47.9452285766602,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Egypt, Arab Rep.",EGY,30.1200008392334,29.9295501708984,30.2709808349609,29.9879302978516,30.5354804992676,31.4172401428223,26.817720413208,27.7280406951904,30.1178493499756,31.0681095123291,35.0281295776367,33.8589096069336,35.1645202636719,38.9049491882324,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,El Salvador,SLV,22.9493293762207,23.1976108551025,24.287109375,25.1151008605957,25.6074409484863,26.1139793395996,27.1870994567871,28.0211906433105,28.3520793914795,27.8673896789551,27.9700508117676,27.9180908203125,28.5862903594971,29.3719291687012,..,..
